term,term_desc,class,crn,title,building_code,building,official_map_name,room,schedule_days,start_time,end_time,enrolled_students,latitude,longitude,location_scope,coordinate_validation_status,coordinate_notes
202620,Spring 2026,ENVS 421 02,23685,GIS IV: Geospatial Data Creation and Management,AH,Arntzen Hall,Arntzen Hall,016,TueThu,15:00,17:20,9,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,ENVS 421 1,22764,GIS IV: Geospatial Data Creation and Management,AH,Arntzen Hall,Arntzen Hall,016,TueThu,15:00,17:20,11,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,ENVS 521 2,22765,GIS IV: Geospatial Data Creation and Management,AH,Arntzen Hall,Arntzen Hall,016,TueThu,15:00,17:20,4,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,UEPP 343 01,21923,Urban: Processes Patterns,AH,Arntzen Hall,Arntzen Hall,219,TueThu,16:00,17:50,32,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,UEPP 374 01,21917,Land Use Regulation &amp; Technical Writing,AH,Arntzen Hall,Arntzen Hall,014,TueThu,16:00,17:20,25,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,ANTH 215 05,22814,Introductory Biological Anthropology,AH,Arntzen Hall,Arntzen Hall,314,Wed,08:00,09:50,27,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,ENVS 203 3,21162,Physical Geography,AH,Arntzen Hall,Arntzen Hall,016,Wed,08:00,09:50,29,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,ANTH 215 02,22811,Introductory Biological Anthropology,AH,Arntzen Hall,Arntzen Hall,314,Wed,12:00,13:50,27,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,UEPP 497D 0,23814,"Nonprofit, Policy, and Planning for Social Change",AH,Arntzen Hall,Arntzen Hall,225,Wed,13:00,13:50,20,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,ENVS 203 2,21161,Physical Geography,AH,Arntzen Hall,Arntzen Hall,016,Wed,16:00,17:50,29,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,UEPP 499 0,22027,LEAD Service Learning Seminar,AH,Arntzen Hall,Arntzen Hall,030,Wed,16:00,17:50,18,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,UEPP 355 0,23479,Environmental Law and Policy,AH,Arntzen Hall,Arntzen Hall,225,WedFri,10:00,11:50,27,48.73373087308233,-122.4856611877701,main_campus,matched,
202620,Spring 2026,SLHS 558 R01,23289,Graduate Clinical Practice in Speech-Language Pathology,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,362,Mon,10:00,10:50,20,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 570 126,20131,Practicum,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,479,MonWed,08:00,10:10,3,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 570 R01,20130,Practicum,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,479,MonWed,08:00,10:10,3,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 570 R04,20132,Practicum,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,479,MonWed,08:00,10:10,3,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 570 R05,20145,Practicum,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,479,MonWed,08:00,10:10,3,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 411 0,20230,Seminar in Cognition,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,194,MonWedFri,10:00,11:20,13,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 442 0,21158,Seminar in Social Psychology,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,194,MonWedFri,11:30,12:50,14,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,SLHS 578 0,23296,Seminar: Electrophysiological Testing,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,362,Thu,10:30,12:20,10,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,BNS 328 0,22857,Techniques in Behavioral Neuroscience,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,537,Thu,13:00,16:50,10,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,SLHS 578 0,23296,Seminar: Electrophysiological Testing,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,362,Thu,13:30,15:20,10,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 670 R01,20093,Internship,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,450,Tue,08:00,09:50,6,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,SLHS 568 0,23292,Advanced Clinical Practicum in Audiology,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,360,Tue,11:00,11:50,18,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 567 0,22739,Professional Practice of Counseling,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,479,Tue,12:00,13:40,6,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 670 R02,20094,Internship,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,450,Tue,14:00,15:50,6,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 305 0,23470,Scientific Thinking and Writing,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,194,TueThu,10:00,11:50,13,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 558 0,23826,Family and Community Systems,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,479,TueThu,10:00,11:50,12,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 565 0,23092,Group Processes in Counseling,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,442,TueThu,12:00,13:50,6,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 430 0,22070,Seminar in Developmental Psychology,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,442,TueThu,14:00,15:50,15,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 441 0,22365,Seminar in Cross-Cultural Psychology,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,194,TueThu,14:00,15:50,15,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,PSY 565 0,22738,Group Processes in Counseling,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,479,TueThu,14:00,15:50,6,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,SLHS 595 0,23747,Tinnitus Assessment and Management,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,OFC,TueWedThu,13:00,15:50,9,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,SLHS 595 0,23747,Tinnitus Assessment and Management,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,OFC,TueWedThuFri,09:00,11:50,9,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,SLHS 505 0,23282,Audiology Clinical Levels,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,360,Wed,10:00,10:50,8,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,SLHS 564 R01,23291,Advanced Clinical Practice in Aural Rehabilitation,AI,Academic Instructnl Cntr East,Academic Instructional Center - East,360,Wed,11:00,11:50,20,48.73205143069974,-122.48548277606648,main_campus,matched,
202620,Spring 2026,SLHS 577 0,23295,Pediatric Audiology,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),303,Fri,09:00,11:50,8,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,UEPP 410 0,22617,Agroecology and Resilient Communities,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),303,Fri,12:00,17:50,27,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,DSCI 305 0,22960,Applied Business Statistics and Analytics,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),306,Fri,13:00,14:20,51,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,DSCI 305 0,20261,Applied Business Statistics and Analytics,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),306,Fri,14:30,15:50,56,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,BIOL 326 0,23612,Methods in Ecology w/lab,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),305,Mon,12:00,12:50,15,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,BIOL 326 0,23613,Methods in Ecology w/lab,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),305,Mon,12:00,12:50,16,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,SLHS 573 0,23294,Seminar: Speech Acoustics,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),408,Mon,13:00,15:50,8,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,LDST 495 0,21090,Leadership Reflection and Development,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),410,Mon,15:00,16:40,8,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,FIN 341 0,23708,Principles of Finance,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),306,MonTueFri,08:30,09:50,34,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ENRG 320 0,23415,Science of Energy Resources,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),203,MonTueWedFri,09:00,09:50,19,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 451 0,21371,Seminar in Mental Health Topics and Interventions,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),410,MonWed,08:00,09:50,6,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,SLHS 593 0,23452,Balance Disorder Assessment,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),408,MonWed,08:30,10:50,10,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ECON 491 0,22919,Issues in Political Economy,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),305,MonWed,10:00,11:50,12,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,IBUS 372 0,20933,Cross-cultural Management,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),203,MonWed,10:00,11:50,16,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,JOUR 375 0,23525,"Diversity, Mass Media and Social Change",AW,Academic Instructnl Cntr West,Academic Instructional Center (West),303,MonWed,10:00,11:50,29,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,JOUR 404 0,20601,Feature Writing,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),302,MonWed,10:00,11:50,17,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 305 0,23472,Scientific Thinking and Writing,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),410,MonWed,10:00,11:20,15,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ECON 465 0,23343,Development Economics,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),303,MonWed,12:00,13:50,12,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,IBUS 370 0,20503,Introduction to International Business,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),203,MonWed,12:00,13:50,30,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 305 0,21990,Scientific Thinking and Writing,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),402,MonWed,13:00,14:20,15,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 451 0,23551,Seminar in Mental Health Topics and Interventions,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),403,MonWed,13:00,14:50,12,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,SLHS 462 0,23278,Audiometric Testing,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),304,MonWed,13:00,14:20,41,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,COMM 224 0,20439,Small Group Processes,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),305,MonWed,14:00,15:50,29,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,COMM 235 0,22867,Introduction to Argumentation and Debate,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),203,MonWed,14:00,15:50,24,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,JOUR 351 0,20599,Mass Media Ethics,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),302,MonWed,14:00,15:50,10,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,JOUR 450 0,20603,Advanced Reporting,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),303,MonWed,14:00,15:50,18,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ENRG 342 0,23416,Problem Solving in Environmental Science,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),412,MonWed,14:30,16:20,8,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ESCI 342 0,23363,Problem Solving in Environmental Science,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),412,MonWed,14:30,16:20,10,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ANTH 428 0,22827,Cultural Resource Management,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),406,MonWed,15:00,16:50,22,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ANTH 528 0,22833,Applied Cultural Resource Management,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),406,MonWed,15:00,16:50,1,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,HNRS 350 0,22167,History of Hearing,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),403,MonWed,15:00,16:20,13,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,BNS 301 0,23919,Statistics for Neuroscience,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),406,MonWedFri,08:30,09:50,22,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,BNS 305 0,23529,Cellular and Molecular Neuroscience,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),205,MonWedFri,08:30,09:50,17,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 203 0,23469,Research Methods,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),204,MonWedFri,08:30,09:50,59,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 240 0,20436,Social Psychology,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),210,MonWedFri,08:30,09:50,41,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 307 0,21993,Experimental Approaches to Research and Statistics,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),403,MonWedFri,08:30,09:50,30,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 322 0,23532,Motivation,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),405,MonWedFri,08:30,09:50,14,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 322 0,23533,Motivation,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),405,MonWedFri,08:30,09:50,15,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 472 0,22024,Seminar in Health and Well-Being,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),412,MonWedFri,08:30,09:50,17,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ECON 307 0,21716,Intermediate Macroeconomics,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),405,MonWedFri,10:00,11:20,35,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ETHN 201 0,22689,Introduction to Ethnic Studies,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),205,MonWedFri,10:00,11:20,33,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,HIST 104 0,21913,Introduction to American Civilization: American History Since 1865,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),304,MonWedFri,10:00,11:20,73,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 210 0,21365,Cognition,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),210,MonWedFri,10:00,11:20,73,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 306 0,21991,Correlational Approaches to Research and Statistics,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),403,MonWedFri,10:00,11:20,38,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 517 0,22075,Advanced Multivariate Modeling,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),412,MonWedFri,10:00,11:20,6,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,SLHS 361 0,23276,Developmental Language Disorders,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),204,MonWedFri,10:00,11:20,50,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,ETHN 321 0,23821,"Policing, Incarceration, Abolition",AW,Academic Instructnl Cntr West,Academic Instructional Center (West),410,MonWedFri,11:30,12:50,15,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 250 0,21368,Introduction to Behavioral and Mental Health,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),210,MonWedFri,11:30,12:50,84,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 343 0,22731,Social Processes,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),405,MonWedFri,11:30,12:50,28,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 376 0,23523,Psychology of Romantic Relationships,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),205,MonWedFri,11:30,12:50,30,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 420 0,22734,Seminar in Behavioral Neuroscience,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),412,MonWedFri,11:30,12:50,6,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,PSY 451 0,23581,Seminar in Mental Health Topics and Interventions,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),408,MonWedFri,11:30,12:50,10,48.73215536193158,-122.48657986247183,main_campus,matched,
202620,Spring 2026,SOC 260 01,21698,The Family in Society,AW,Academic Instructnl Cntr West,Academic Instructional Center (West),204,MonWedFri,11:30,12:50,116,48.73215536193158,-122.48657986247183,main_campus,matched,
